Unnamed: 0,Unnamed: 0.1,Country,HappinessRank,HappinessScore,Whiskerhigh,Whiskerlow,EconomyGDPperCapita,Family,HealthLifeExpectancy,Freedom,Generosity,TrustGovernmentCorruption,DystopiaResidual,country_id,Latitude,Longitude,Predicted Outcome,Family_X,Family_y,Health_X,Health_y,Econ_X,Econ_y,TrustGovt_X,TrustGovt_y,Freedom_X,Freedom_y,Dystopia_X,Dystopia_y
75,75,Jamaica,76,5.31099987,5.581398728,5.040601012,0.9255793090000001,1.3682180640000001,0.641022384,0.474307239,0.233818337,0.055267780999999995,1.6123256680000002,70,18.109581,-77.297508,Happier Than Average,5.31099987,1.3682180640000001,5.31099987,0.641022384,5.31099987,0.9255793090000001,5.31099987,0.055267780999999995,5.31099987,0.474307239,5.31099987,1.6123256680000002
76,76,Croatia,77,5.293000221000001,5.391777205,5.194223238,1.222556233,0.9679830070000001,0.7012885209999999,0.255772293,0.248002976,0.04310311,1.854492426,36,45.1,15.200000099999999,Happier Than Average,5.293000221000001,0.9679830070000001,5.293000221000001,0.7012885209999999,5.293000221000001,1.222556233,5.293000221000001,0.04310311,5.293000221000001,0.255772293,5.293000221000001,1.854492426
77,77,Kosovo,78,5.278999805,5.364847995,5.193151615,0.9514843820000001,1.1378535029999999,0.54145205,0.260287941,0.319931448,0.057471617999999995,2.010540724,75,42.6026359,20.902977,Below Average Happiness,5.278999805,1.1378535029999999,5.278999805,0.54145205,5.278999805,0.9514843820000001,5.278999805,0.057471617999999995,5.278999805,0.260287941,5.278999805,2.010540724
78,78,China,79,5.2729997630000005,5.31927809,5.226721437,1.0811657909999999,1.160837412,0.741415501,0.472787708,0.028806841,0.022794275,1.7649385930000001,30,35.86166,104.195397,Below Average Happiness,5.2729997630000005,1.160837412,5.2729997630000005,0.741415501,5.2729997630000005,1.0811657909999999,5.2729997630000005,0.022794275,5.2729997630000005,0.472787708,5.2729997630000005,1.7649385930000001
79,79,Pakistan,80,5.269000053,5.359983641,5.178016465,0.7268835309999999,0.67269069,0.402047783,0.23521526199999998,0.31544601899999997,0.12434806699999999,2.79248929,111,30.375321000000003,69.345116,Below Average Happiness,5.269000053,0.67269069,5.269000053,0.402047783,5.269000053,0.7268835309999999,5.269000053,0.12434806699999999,5.269000053,0.23521526199999998,5.269000053,2.79248929
80,80,Indonesia,81,5.262000083999999,5.352888598,5.17111157,0.995538592,1.274444699,0.492345721,0.443323463,0.6117045879999999,0.015317135,1.429476976,63,-0.789275,113.921327,Below Average Happiness,5.262000083999999,1.274444699,5.262000083999999,0.492345721,5.262000083999999,0.995538592,5.262000083999999,0.015317135,5.262000083999999,0.443323463,5.262000083999999,1.429476976
81,81,Venezuela,82,5.25,5.370031946,5.129968054,1.128431201,1.431337595,0.617144227,0.153997123,0.06501963,0.064491123,1.7894637580000001,162,6.42375,-66.58973,Below Average Happiness,5.25,1.431337595,5.25,0.617144227,5.25,1.128431201,5.25,0.064491123,5.25,0.153997123,5.25,1.7894637580000001
82,82,Montenegro,83,5.236999989,5.341044441,5.132955537,1.121129036,1.238376498,0.667464674,0.194989055,0.197911024,0.088174194,1.729191542,97,42.708678000000006,19.37439,Below Average Happiness,5.236999989,1.238376498,5.236999989,0.667464674,5.236999989,1.121129036,5.236999989,0.088174194,5.236999989,0.194989055,5.236999989,1.729191542
83,83,Morocco,84,5.235000134,5.318340965,5.151659302,0.878114581,0.774864435,0.597710669,0.408158332,0.032209955,0.08776318300000001,2.456189394,98,31.791702,-7.09262,Below Average Happiness,5.235000134,0.774864435,5.235000134,0.597710669,5.235000134,0.878114581,5.235000134,0.08776318300000001,5.235000134,0.408158332,5.235000134,2.456189394
84,84,Azerbaijan,85,5.234000206,5.299286535,5.168713877,1.153601766,1.152400255,0.540775776,0.398155838,0.04526934,0.180987507,1.7624816890000001,9,40.143105,47.576927000000005,Below Average Happiness,5.234000206,1.152400255,5.234000206,0.540775776,5.234000206,1.153601766,5.234000206,0.180987507,5.234000206,0.398155838,5.234000206,1.7624816890000001
85,85,Dominican Republic,86,5.230000018999999,5.349060885,5.110939153,1.0793738370000001,1.402416706,0.574873745,0.552589834,0.18696785,0.11394525300000001,1.31946516,41,18.735692999999998,-70.162651,Below Average Happiness,5.230000018999999,1.402416706,5.230000018999999,0.574873745,5.230000018999999,1.0793738370000001,5.230000018999999,0.11394525300000001,5.230000018999999,0.552589834,5.230000018999999,1.31946516
86,86,Greece,87,5.2270002369999995,5.325246169,5.128754304,1.2894874809999999,1.239414573,0.810198903,0.09573125099999999,0.0,0.043289777,1.749221563,53,39.074208,21.824312,Below Average Happiness,5.2270002369999995,1.239414573,5.2270002369999995,0.810198903,5.2270002369999995,1.2894874809999999,5.2270002369999995,0.043289777,5.2270002369999995,0.09573125099999999,5.2270002369999995,1.749221563
87,87,Lebanon,88,5.224999905,5.318882288,5.131117521,1.0749875309999999,1.129624248,0.735081077,0.288515985,0.264450759,0.03751383,1.695073843,80,33.854721000000005,35.862285,Below Average Happiness,5.224999905,1.129624248,5.224999905,0.735081077,5.224999905,1.0749875309999999,5.224999905,0.03751383,5.224999905,0.288515985,5.224999905,1.695073843
88,88,Portugal,89,5.195000172,5.285041733,5.10495861,1.315175295,1.3670430180000002,0.7958435420000001,0.4984653,0.095102713,0.015869452,1.107682705,118,39.399871999999995,-8.224454,Below Average Happiness,5.195000172,1.3670430180000002,5.195000172,0.7958435420000001,5.195000172,1.315175295,5.195000172,0.015869452,5.195000172,0.4984653,5.195000172,1.107682705
89,89,Bosnia and Herzegovina,90,5.18200016,5.2763356869999996,5.087664633999999,0.9824094179999999,1.069335938,0.7051863070000001,0.204403177,0.328867495,0.0,1.892172575,18,43.915886,17.679076000000002,Below Average Happiness,5.18200016,1.069335938,5.18200016,0.7051863070000001,5.18200016,0.9824094179999999,5.18200016,0.0,5.18200016,0.204403177,5.18200016,1.892172575
90,90,Honduras,91,5.181000233,5.301582797,5.060417669,0.730573118,1.143944979,0.58256948,0.34807986,0.236188874,0.073345453,2.0658111569999997,57,15.199998999999998,-86.241905,Below Average Happiness,5.181000233,1.143944979,5.181000233,0.58256948,5.181000233,0.730573118,5.181000233,0.073345453,5.181000233,0.34807986,5.181000233,2.0658111569999997
91,91,Macedonia,92,5.1750001910000005,5.27217264,5.077827742,1.0645779370000001,1.2078930140000002,0.644948184,0.325905979,0.253760964,0.060277794,1.617469311,86,41.608635,21.745275,Below Average Happiness,5.1750001910000005,1.2078930140000002,5.1750001910000005,0.644948184,5.1750001910000005,1.0645779370000001,5.1750001910000005,0.060277794,5.1750001910000005,0.325905979,5.1750001910000005,1.617469311
92,92,Somalia,93,5.151000023,5.24248371,5.059516336000001,0.022643184,0.721151352,0.11398913699999999,0.602126956,0.291631311,0.282410324,3.11748457,131,5.152149,46.199616,Below Average Happiness,5.151000023,0.721151352,5.151000023,0.11398913699999999,5.151000023,0.022643184,5.151000023,0.282410324,5.151000023,0.602126956,5.151000023,3.11748457
93,93,Vietnam,94,5.073999882,5.147280765,5.000718999,0.788547575,1.277491331,0.652168989,0.571055591,0.234968051,0.08763323699999999,1.4623186590000001,163,14.058323999999999,108.277199,Below Average Happiness,5.073999882,1.277491331,5.073999882,0.652168989,5.073999882,0.788547575,5.073999882,0.08763323699999999,5.073999882,0.571055591,5.073999882,1.4623186590000001
94,94,Nigeria,95,5.073999882,5.209500135,4.938499628,0.783756256,1.215770483,0.05691573,0.394952565,0.23094719600000002,0.026121566000000002,2.365390539,107,9.081999,8.675277000000001,Below Average Happiness,5.073999882,1.215770483,5.073999882,0.05691573,5.073999882,0.783756256,5.073999882,0.026121566000000002,5.073999882,0.394952565,5.073999882,2.365390539
95,95,Tajikistan,96,5.040999889,5.111425596,4.970574183,0.524713635,1.271463275,0.529235125,0.47156670700000003,0.248997644,0.14637714599999999,1.84904933,147,38.861034000000004,71.276093,Below Average Happiness,5.040999889,1.271463275,5.040999889,0.529235125,5.040999889,0.524713635,5.040999889,0.14637714599999999,5.040999889,0.47156670700000003,5.040999889,1.84904933
96,96,Bhutan,97,5.011000156000001,5.079334562,4.942665751,0.8854163890000001,1.340126514,0.495879292,0.5015376810000001,0.474054545,0.17338039,1.140184402,16,27.514162,90.433601,Below Average Happiness,5.011000156000001,1.340126514,5.011000156000001,0.495879292,5.011000156000001,0.8854163890000001,5.011000156000001,0.17338039,5.011000156000001,0.5015376810000001,5.011000156000001,1.140184402
97,97,Kyrgyzstan,98,5.004000187,5.089919903,4.918080471000001,0.596220076,1.394238591,0.5534577970000001,0.454943389,0.428580374,0.039439179,1.5367231369999999,77,41.20438,74.766098,Below Average Happiness,5.004000187,1.394238591,5.004000187,0.5534577970000001,5.004000187,0.596220076,5.004000187,0.039439179,5.004000187,0.454943389,5.004000187,1.5367231369999999
98,98,Nepal,99,4.961999893,5.067356079,4.856643707,0.47982019200000003,1.179283261,0.504130781,0.44030594799999995,0.394096166,0.072975546,1.891241074,102,28.394857000000002,84.12400799999999,Below Average Happiness,4.961999893,1.179283261,4.961999893,0.504130781,4.961999893,0.47982019200000003,4.961999893,0.072975546,4.961999893,0.44030594799999995,4.961999893,1.891241074
99,99,Mongolia,100,4.954999924,5.021679509,4.888320338,1.0272358659999998,1.4930112359999999,0.557783484,0.394143969,0.33846423,0.032902289,1.111292362,96,46.862496,103.84665600000001,Below Average Happiness,4.954999924,1.4930112359999999,4.954999924,0.557783484,4.954999924,1.0272358659999998,4.954999924,0.032902289,4.954999924,0.394143969,4.954999924,1.111292362
100,100,South Africa,101,4.828999996,4.929435188,4.728564805,1.054698706,1.3847886319999998,0.18708007,0.479246736,0.13936238,0.072509497,1.5109086040000002,134,-30.559482,22.937506,Below Average Happiness,4.828999996,1.3847886319999998,4.828999996,0.18708007,4.828999996,1.054698706,4.828999996,0.072509497,4.828999996,0.479246736,4.828999996,1.5109086040000002
101,101,Tunisia,102,4.804999828,4.884367007,4.72563265,1.007265806,0.86835146,0.613212049,0.28968069,0.049693357,0.086723149,1.89025116,152,33.886917,9.537499,Below Average Happiness,4.804999828,0.86835146,4.804999828,0.613212049,4.804999828,1.007265806,4.804999828,0.086723149,4.804999828,0.28968069,4.804999828,1.89025116
102,102,Palestinian Territories,103,4.775000095,4.881848343,4.668151848,0.716249228,1.1556471590000001,0.565666974,0.254711062,0.114173174,0.08928260199999999,1.878890276,112,31.952162,35.233154,Below Average Happiness,4.775000095,1.1556471590000001,4.775000095,0.565666974,4.775000095,0.716249228,4.775000095,0.08928260199999999,4.775000095,0.254711062,4.775000095,1.878890276
103,103,Egypt,104,4.735000134,4.82513379,4.644866477,0.989701807,0.997471392,0.520187259,0.282110155,0.128631443,0.114381365,1.7021610740000002,43,26.820553000000004,30.802497999999996,Below Average Happiness,4.735000134,0.997471392,4.735000134,0.520187259,4.735000134,0.989701807,4.735000134,0.114381365,4.735000134,0.282110155,4.735000134,1.7021610740000002
104,104,Bulgaria,105,4.714000225,4.803694706,4.624305744,1.161459088,1.4343794580000002,0.70821768,0.289231718,0.11317769400000001,0.011051531000000002,0.996139288,21,42.733883,25.48583,Below Average Happiness,4.714000225,1.4343794580000002,4.714000225,0.70821768,4.714000225,1.161459088,4.714000225,0.011051531000000002,4.714000225,0.289231718,4.714000225,0.996139288
105,105,Sierra Leone,106,4.709000111,4.850643335,4.567356886000001,0.368420929,0.984136045,0.005564754,0.318697691,0.293040901,0.071095176,2.668459892,127,8.460555000000001,-11.779889,Below Average Happiness,4.709000111,0.984136045,4.709000111,0.005564754,4.709000111,0.368420929,4.709000111,0.071095176,4.709000111,0.318697691,4.709000111,2.668459892
106,106,Cameroon,107,4.695000172,4.796540857,4.593459486,0.564305365,0.946018219,0.132892117,0.43038874899999996,0.236298457,0.051306631,2.333645582,25,7.369722,12.354722,Below Average Happiness,4.695000172,0.946018219,4.695000172,0.132892117,4.695000172,0.564305365,4.695000172,0.051306631,4.695000172,0.43038874899999996,4.695000172,2.333645582
107,107,Iran,108,4.691999912,4.798224708,4.585775117,1.156873107,0.7115512490000001,0.639333189,0.249322608,0.38724291299999997,0.048761072999999995,1.4987349509999999,64,32.427908,53.68804599999999,Below Average Happiness,4.691999912,0.7115512490000001,4.691999912,0.639333189,4.691999912,1.156873107,4.691999912,0.048761072999999995,4.691999912,0.249322608,4.691999912,1.4987349509999999
108,108,Albania,109,4.644000053,4.752464006,4.5355361,0.996192753,0.803685248,0.7311597470000001,0.381498635,0.201312944,0.039864216,1.490441561,2,41.153332,20.168331,Below Average Happiness,4.644000053,0.803685248,4.644000053,0.7311597470000001,4.644000053,0.996192753,4.644000053,0.039864216,4.644000053,0.381498635,4.644000053,1.490441561
109,109,Bangladesh,110,4.607999802,4.6898216580000005,4.526177945,0.586682975,0.7351317409999999,0.533241034,0.47835665899999996,0.172255352,0.123717859,1.978736162,11,23.684994,90.35633100000001,Below Average Happiness,4.607999802,0.7351317409999999,4.607999802,0.533241034,4.607999802,0.586682975,4.607999802,0.123717859,4.607999802,0.47835665899999996,4.607999802,1.978736162
110,110,Namibia,111,4.573999882,4.770354741,4.377645023,0.9644343259999999,1.098470807,0.33861181100000004,0.520303547,0.077133745,0.093146972,1.481890202,101,-22.957639999999998,18.49041,Below Average Happiness,4.573999882,1.098470807,4.573999882,0.33861181100000004,4.573999882,0.9644343259999999,4.573999882,0.093146972,4.573999882,0.520303547,4.573999882,1.481890202
111,111,Kenya,112,4.552999973,4.655691591,4.450308356,0.560479462,1.0679507259999999,0.30998835,0.452763766,0.444860309,0.064641319,1.651902199,74,-0.023559,37.906193,Below Average Happiness,4.552999973,1.0679507259999999,4.552999973,0.30998835,4.552999973,0.560479462,4.552999973,0.064641319,4.552999973,0.452763766,4.552999973,1.651902199
112,112,Mozambique,113,4.5500001910000005,4.774102326,4.325898055,0.23430565,0.870701015,0.106654435,0.48079109200000003,0.32222810399999996,0.179436386,2.355650902,99,-18.665695,35.529562,Below Average Happiness,4.5500001910000005,0.870701015,4.5500001910000005,0.106654435,4.5500001910000005,0.23430565,4.5500001910000005,0.179436386,4.5500001910000005,0.48079109200000003,4.5500001910000005,2.355650902
113,113,Myanmar,114,4.545000076,4.614739946,4.475260206000001,0.36711055,1.123235941,0.397522569,0.514492035,0.8380751609999999,0.188816205,1.115290403,100,21.916221,95.955974,Below Average Happiness,4.545000076,1.123235941,4.545000076,0.397522569,4.545000076,0.36711055,4.545000076,0.188816205,4.545000076,0.514492035,4.545000076,1.115290403
114,114,Senegal,115,4.534999847,4.601603781000001,4.468395913999999,0.47930902200000003,1.179691911,0.40936285299999997,0.37792226700000003,0.183468893,0.11546044800000001,1.789646149,125,14.497401000000002,-14.452361999999999,Below Average Happiness,4.534999847,1.179691911,4.534999847,0.40936285299999997,4.534999847,0.47930902200000003,4.534999847,0.11546044800000001,4.534999847,0.37792226700000003,4.534999847,1.789646149
115,115,Zambia,116,4.513999939,4.644105501,4.383894376000001,0.636406779,1.0031872990000001,0.257835895,0.461603492,0.249580145,0.07821355,1.826705456,165,-13.133897,27.849332,Below Average Happiness,4.513999939,1.0031872990000001,4.513999939,0.257835895,4.513999939,0.636406779,4.513999939,0.07821355,4.513999939,0.461603492,4.513999939,1.826705456
116,116,Iraq,117,4.497000217,4.62259141,4.371409025,1.102710485,0.978613198,0.50118047,0.28855553300000003,0.19963726399999998,0.107215755,1.3189072609999999,65,33.223191,43.679291,Below Average Happiness,4.497000217,0.978613198,4.497000217,0.50118047,4.497000217,1.102710485,4.497000217,0.107215755,4.497000217,0.28855553300000003,4.497000217,1.3189072609999999
117,117,Gabon,118,4.465000153,4.5573617660000005,4.37263854,1.198210239,1.155620217,0.356578588,0.312328577,0.043785378,0.076046787,1.322916269,49,-0.803689,11.609444,Below Average Happiness,4.465000153,1.155620217,4.465000153,0.356578588,4.465000153,1.198210239,4.465000153,0.076046787,4.465000153,0.312328577,4.465000153,1.322916269
118,118,Ethiopia,119,4.460000038,4.5427286769999995,4.377271400000001,0.339233845,0.864669204,0.353409708,0.40884274200000004,0.31265074,0.165455714,2.015743732,46,9.145,40.489672999999996,Below Average Happiness,4.460000038,0.864669204,4.460000038,0.353409708,4.460000038,0.339233845,4.460000038,0.165455714,4.460000038,0.40884274200000004,4.460000038,2.015743732
119,119,Sri Lanka,120,4.440000057,4.553447192,4.326552922,1.009850144,1.259976387,0.6251308320000001,0.561213255,0.49086356200000003,0.073653966,0.419389248,138,7.873054,80.77179699999999,Below Average Happiness,4.440000057,1.259976387,4.440000057,0.6251308320000001,4.440000057,1.009850144,4.440000057,0.073653966,4.440000057,0.561213255,4.440000057,0.419389248
120,120,Armenia,121,4.375999928,4.466734612,4.2852652430000004,0.900596738,1.0074837209999998,0.637524426,0.198303267,0.083488092,0.026674422000000003,1.5214991569999998,6,40.069099,45.038189,Below Average Happiness,4.375999928,1.0074837209999998,4.375999928,0.637524426,4.375999928,0.900596738,4.375999928,0.026674422000000003,4.375999928,0.198303267,4.375999928,1.5214991569999998
121,121,India,122,4.315000057,4.371522017,4.258478097,0.7922212479999999,0.754372597,0.455427617,0.469987005,0.231538489,0.092226885,1.519117117,62,20.593684,78.96288,Below Average Happiness,4.315000057,0.754372597,4.315000057,0.455427617,4.315000057,0.7922212479999999,4.315000057,0.092226885,4.315000057,0.469987005,4.315000057,1.519117117
122,122,Mauritania,123,4.291999817,4.377163616,4.206836018,0.648457289,1.27203083,0.28534928,0.09609804300000001,0.20187002399999998,0.136957005,1.651637316,92,21.00789,-10.940835,Below Average Happiness,4.291999817,1.27203083,4.291999817,0.28534928,4.291999817,0.648457289,4.291999817,0.136957005,4.291999817,0.09609804300000001,4.291999817,1.651637316
123,123,Congo (Brazzaville),124,4.290999889,4.410053505,4.171946274,0.808964252,0.832044363,0.28995743399999996,0.435025871,0.120852128,0.07961813400000001,1.7241356369999998,33,-0.228021,15.827658999999999,Below Average Happiness,4.290999889,0.832044363,4.290999889,0.28995743399999996,4.290999889,0.808964252,4.290999889,0.07961813400000001,4.290999889,0.435025871,4.290999889,1.7241356369999998
124,124,Georgia,125,4.285999775,4.374933966,4.197065584,0.9506126640000001,0.570614934,0.649546981,0.309410036,0.054008815,0.251666635,1.500137806,50,32.1656221,-82.9000751,Below Average Happiness,4.285999775,0.570614934,4.285999775,0.649546981,4.285999775,0.9506126640000001,4.285999775,0.251666635,4.285999775,0.309410036,4.285999775,1.500137806
125,125,Congo (Kinshasa),126,4.28000021,4.357810833,4.2021895869999994,0.092102349,1.229023457,0.191407025,0.23596134800000002,0.246455833,0.060241355999999996,2.2249586580000003,34,-4.038333000000001,21.758664000000003,Below Average Happiness,4.28000021,1.229023457,4.28000021,0.191407025,4.28000021,0.092102349,4.28000021,0.060241355999999996,4.28000021,0.23596134800000002,4.28000021,2.2249586580000003
126,126,Mali,127,4.190000057,4.269670711,4.110329403,0.476180494,1.281473398,0.169365674,0.306613743,0.183354199,0.10497024699999999,1.668190956,90,17.570692,-3.9961660000000006,Below Average Happiness,4.190000057,1.281473398,4.190000057,0.169365674,4.190000057,0.476180494,4.190000057,0.10497024699999999,4.190000057,0.306613743,4.190000057,1.668190956
127,127,Ivory Coast,128,4.179999828,4.275182563,4.084817093,0.603048921,0.90478003,0.04864217,0.447706193,0.20123747,0.130061775,1.8449642659999999,69,7.539989,-5.54708,Below Average Happiness,4.179999828,0.90478003,4.179999828,0.04864217,4.179999828,0.603048921,4.179999828,0.130061775,4.179999828,0.447706193,4.179999828,1.8449642659999999
128,128,Cambodia,129,4.168000221000001,4.278517814,4.057482629,0.601765096,1.006238341,0.429783404,0.633375823,0.385922968,0.068105951,1.042941093,24,12.565679,104.990963,Below Average Happiness,4.168000221000001,1.006238341,4.168000221000001,0.429783404,4.168000221000001,0.601765096,4.168000221000001,0.068105951,4.168000221000001,0.633375823,4.168000221000001,1.042941093
129,129,Sudan,130,4.138999939,4.345747165,3.932252713,0.6595166920000001,1.21400857,0.29092082399999997,0.014995855,0.18231745100000002,0.08984752,1.68706584,139,12.862807,30.217636,Below Average Happiness,4.138999939,1.21400857,4.138999939,0.29092082399999997,4.138999939,0.6595166920000001,4.138999939,0.08984752,4.138999939,0.014995855,4.138999939,1.68706584
130,130,Ghana,131,4.1199998860000004,4.222707209,4.017292563,0.6672248239999999,0.873664737,0.295637727,0.42302629399999997,0.25692394399999996,0.02533637,1.5778675080000002,52,7.946527000000001,-1.0231940000000002,Below Average Happiness,4.1199998860000004,0.873664737,4.1199998860000004,0.295637727,4.1199998860000004,0.6672248239999999,4.1199998860000004,0.02533637,4.1199998860000004,0.42302629399999997,4.1199998860000004,1.5778675080000002
131,131,Ukraine,132,4.096000195,4.185410105,4.006590285,0.8946519490000001,1.394537568,0.575903952,0.122974776,0.270061463,0.023029471,0.814382315,156,48.379433,31.1655799,Below Average Happiness,4.096000195,1.394537568,4.096000195,0.575903952,4.096000195,0.8946519490000001,4.096000195,0.023029471,4.096000195,0.122974776,4.096000195,0.814382315
132,132,Uganda,133,4.0809998510000005,4.195799967,3.966199735,0.381430715,1.129827738,0.217632607,0.443185955,0.325766057,0.057069719000000005,1.526362658,155,1.373333,32.290275,Below Average Happiness,4.0809998510000005,1.129827738,4.0809998510000005,0.217632607,4.0809998510000005,0.381430715,4.0809998510000005,0.057069719000000005,4.0809998510000005,0.443185955,4.0809998510000005,1.526362658
133,133,Burkina Faso,134,4.032000065,4.124059064,3.939941065,0.35022771399999997,1.043280005,0.21584425899999998,0.32436785100000004,0.250864685,0.12032810599999999,1.7272129059999999,22,12.238333,-1.561593,Below Average Happiness,4.032000065,1.043280005,4.032000065,0.21584425899999998,4.032000065,0.35022771399999997,4.032000065,0.12032810599999999,4.032000065,0.32436785100000004,4.032000065,1.7272129059999999
134,134,Niger,135,4.027999878,4.11194682,3.9440529360000003,0.161925331,0.993025005,0.268505007,0.363658696,0.22867384600000001,0.138572946,1.8739833830000001,106,17.607789,8.081666,Below Average Happiness,4.027999878,0.993025005,4.027999878,0.268505007,4.027999878,0.161925331,4.027999878,0.138572946,4.027999878,0.363658696,4.027999878,1.8739833830000001
135,135,Malawi,136,3.970000029,4.077478817,3.86252124,0.23344203800000002,0.5125688310000001,0.315089583,0.466914654,0.28717047,0.072711654,2.0817861559999997,88,-13.254307999999998,34.301525,Below Average Happiness,3.970000029,0.5125688310000001,3.970000029,0.315089583,3.970000029,0.23344203800000002,3.970000029,0.072711654,3.970000029,0.466914654,3.970000029,2.0817861559999997
136,136,Chad,137,3.9360001089999996,4.0347115239999995,3.837288693,0.438012987,0.953855872,0.041134715,0.162342027,0.21611385,0.053581882000000004,2.071238041,28,15.454166,18.732207,Below Average Happiness,3.9360001089999996,0.953855872,3.9360001089999996,0.041134715,3.9360001089999996,0.438012987,3.9360001089999996,0.053581882000000004,3.9360001089999996,0.162342027,3.9360001089999996,2.071238041
137,137,Zimbabwe,138,3.875,3.978699643,3.771300357,0.375846535,1.083095908,0.19676375399999999,0.33638420700000005,0.189143494,0.095375381,1.597970247,166,-19.015438,29.154857,Below Average Happiness,3.875,1.083095908,3.875,0.19676375399999999,3.875,0.375846535,3.875,0.095375381,3.875,0.33638420700000005,3.875,1.597970247
138,138,Lesotho,139,3.808000088,4.044343975,3.5716562000000005,0.5210212470000001,1.190095186,0.0,0.39066129899999996,0.157497272,0.11909464,1.42983532,81,-29.609988,28.233608,Below Average Happiness,3.808000088,1.190095186,3.808000088,0.0,3.808000088,0.5210212470000001,3.808000088,0.11909464,3.808000088,0.39066129899999996,3.808000088,1.42983532
139,139,Angola,140,3.7950000760000004,3.951641935,3.638358217,0.85842818,1.10441196,0.049868666,0.0,0.09792649,0.069720335,1.614482403,4,-11.202691999999999,17.873887,Below Average Happiness,3.7950000760000004,1.10441196,3.7950000760000004,0.049868666,3.7950000760000004,0.85842818,3.7950000760000004,0.069720335,3.7950000760000004,0.0,3.7950000760000004,1.614482403
140,140,Afghanistan,141,3.79399991,3.873661415,3.714338405,0.40147721799999997,0.581543326,0.180746779,0.10617952,0.311870933,0.06115783,2.150801182,1,33.93911,67.709953,Below Average Happiness,3.79399991,0.581543326,3.79399991,0.180746779,3.79399991,0.40147721799999997,3.79399991,0.06115783,3.79399991,0.10617952,3.79399991,2.150801182
141,141,Botswana,142,3.766000032,3.8741226660000003,3.6578773989999998,1.122094154,1.221554995,0.34175550899999996,0.505196333,0.099348448,0.09858319900000001,0.377913713,19,-22.328474,24.684866,Below Average Happiness,3.766000032,1.221554995,3.766000032,0.34175550899999996,3.766000032,1.122094154,3.766000032,0.09858319900000001,3.766000032,0.505196333,3.766000032,0.377913713
142,142,Benin,143,3.657000065,3.745783551,3.568216578,0.43108540799999995,0.435299844,0.209930211,0.425962776,0.207948461,0.060929015,1.885630965,15,9.30769,2.315834,Below Average Happiness,3.657000065,0.435299844,3.657000065,0.209930211,3.657000065,0.43108540799999995,3.657000065,0.060929015,3.657000065,0.425962776,3.657000065,1.885630965
143,143,Madagascar,144,3.644000053,3.714319106,3.573681001,0.305808693,0.9130203720000001,0.375223309,0.189196765,0.20873253,0.067231975,1.584612608,87,-18.766947000000002,46.869107,Below Average Happiness,3.644000053,0.9130203720000001,3.644000053,0.375223309,3.644000053,0.305808693,3.644000053,0.067231975,3.644000053,0.189196765,3.644000053,1.584612608
144,144,Haiti,145,3.6029999260000003,3.734714798,3.471285053,0.368610263,0.640449822,0.27732113,0.030369857000000004,0.489203781,0.09987215,1.697167635,56,18.971187,-72.28521500000001,Below Average Happiness,3.6029999260000003,0.640449822,3.6029999260000003,0.27732113,3.6029999260000003,0.368610263,3.6029999260000003,0.09987215,3.6029999260000003,0.030369857000000004,3.6029999260000003,1.697167635
145,145,Yemen,146,3.592999935,3.69275032,3.49324955,0.5916834470000001,0.9353822470000001,0.31008091600000004,0.249463722,0.10412520900000001,0.056767423,1.345600605,164,15.552726999999999,48.516388,Below Average Happiness,3.592999935,0.9353822470000001,3.592999935,0.31008091600000004,3.592999935,0.5916834470000001,3.592999935,0.056767423,3.592999935,0.249463722,3.592999935,1.345600605
146,146,South Sudan,147,3.59100008,3.7255385860000003,3.456461574,0.397248626,0.601323128,0.163486004,0.147062436,0.28567081699999997,0.116793513,1.879567385,136,6.876991900000001,31.3069788,Below Average Happiness,3.59100008,0.601323128,3.59100008,0.163486004,3.59100008,0.397248626,3.59100008,0.116793513,3.59100008,0.147062436,3.59100008,1.879567385
147,147,Liberia,148,3.5329999919999997,3.6537562610000003,3.4122437239999996,0.119041793,0.8721179370000001,0.229918197,0.332881182,0.266549885,0.038948249,1.673285961,82,6.4280550000000005,-9.429499,Below Average Happiness,3.5329999919999997,0.8721179370000001,3.5329999919999997,0.229918197,3.5329999919999997,0.119041793,3.5329999919999997,0.038948249,3.5329999919999997,0.332881182,3.5329999919999997,1.673285961
148,148,Guinea,149,3.5069999689999998,3.584428129,3.42957181,0.24454993,0.791244686,0.19412913899999998,0.34858751299999996,0.264815092,0.110937618,1.5523118969999998,55,9.945587,-9.696645,Below Average Happiness,3.5069999689999998,0.791244686,3.5069999689999998,0.19412913899999998,3.5069999689999998,0.24454993,3.5069999689999998,0.110937618,3.5069999689999998,0.34858751299999996,3.5069999689999998,1.5523118969999998
149,149,Togo,150,3.4949998860000004,3.594038112,3.3959616589999997,0.305444717,0.43188253,0.247105569,0.380426139,0.19689615100000002,0.095665015,1.837229252,150,8.619543,0.824782,Below Average Happiness,3.4949998860000004,0.43188253,3.4949998860000004,0.247105569,3.4949998860000004,0.305444717,3.4949998860000004,0.095665015,3.4949998860000004,0.380426139,3.4949998860000004,1.837229252
